,high_season,min_diff,delay_15,period_day
49570,1,-5.0,0,morning
49571,1,9.0,0,morning
49572,1,50.0,1,morning
49573,1,9.0,0,morning
49574,1,-4.0,0,morning
49575,1,135.0,1,morning
49576,1,18.0,1,morning
49577,0,7.0,0,morning
49578,1,2.0,0,afternoon
49579,1,63.0,1,afternoon
49580,1,19.0,1,night
49581,0,15.0,0,afternoon
49582,0,-8.0,0,morning
49583,0,1.0,0,morning
49584,0,0.0,0,morning
49585,0,10.0,0,morning
49586,0,2.0,0,morning
49587,1,2.0,0,morning
49588,1,50.0,1,morning
49589,1,3.0,0,morning
49590,1,-6.0,0,morning
49591,1,-11.0,0,morning
49592,1,-3.0,0,morning
49593,1,-4.0,0,morning
49594,1,3.0,0,morning
49595,1,2.0,0,morning
49596,1,-2.0,0,morning
49597,1,-9.0,0,morning
49598,1,0.0,0,morning
49599,0,13.0,0,afternoon
49600,0,-2.0,0,afternoon
49601,1,11.0,0,afternoon
49602,1,14.0,0,afternoon
49603,1,16.0,1,afternoon
49604,1,-2.0,0,afternoon
49605,1,56.0,1,afternoon
49606,1,-3.0,0,afternoon
49607,1,-2.0,0,afternoon
49608,1,2.0,0,afternoon
49609,1,0.0,0,afternoon
49610,1,-3.0,0,night
49611,1,-3.0,0,afternoon
49612,1,10.0,0,night
49613,0,-6.0,0,morning
49614,0,-1.0,0,morning
49615,0,-6.0,0,morning
49616,0,0.0,0,morning
49617,1,16.0,1,morning
49618,1,-2.0,0,morning
49619,1,-8.0,0,morning
49620,1,2.0,0,morning
49621,1,-2.0,0,morning
49622,1,-7.0,0,morning
49623,1,-2.0,0,morning
49624,1,2.0,0,morning
49625,1,6.0,0,morning
49626,1,1.0,0,morning
49627,1,1.0,0,morning
49628,0,-2.0,0,afternoon
49629,0,15.0,0,afternoon
49630,0,3.0,0,afternoon
49631,0,-5.0,0,afternoon
49632,1,16.0,1,afternoon
49633,1,12.0,0,afternoon
49634,1,-3.0,0,afternoon
49635,1,-4.0,0,afternoon
49636,1,21.0,1,afternoon
49637,1,11.0,0,afternoon
49638,1,3.0,0,morning
49639,1,0.0,0,afternoon
49640,1,-5.0,0,night
49641,1,-5.0,0,afternoon
49642,1,1.0,0,afternoon
49643,0,5.0,0,afternoon
49644,0,0.0,0,afternoon
49645,0,3.0,0,afternoon
49646,0,0.0,0,afternoon
49647,0,1.0,0,afternoon
49648,0,-7.0,0,afternoon
49649,1,4.0,0,afternoon
49650,1,22.0,1,afternoon
49651,1,-7.0,0,afternoon
49652,1,0.0,0,afternoon
49653,1,26.0,1,afternoon
49654,1,1.0,0,afternoon
49655,1,-9.0,0,afternoon
49656,1,-13.0,0,afternoon
49657,1,15.0,0,afternoon
49658,1,7.0,0,afternoon
49659,1,-8.0,0,morning
49660,1,-6.0,0,morning
49661,0,1.0,0,morning
49662,0,-3.0,0,morning
49663,0,-5.0,0,morning
49664,1,48.0,1,morning
49665,1,-1.0,0,morning
49666,1,17.0,1,afternoon
49667,1,-8.0,0,morning
49668,1,-8.0,0,morning
49669,1,-7.0,0,afternoon
49670,1,-12.0,0,morning
49671,1,5.0,0,morning
49672,1,-5.0,0,morning
49673,1,16.0,1,morning
49674,0,24.0,1,afternoon
49675,0,5.0,0,afternoon
49676,0,10.0,0,afternoon
49677,1,-3.0,0,afternoon
49678,1,-1.0,0,afternoon
49679,1,1.0,0,afternoon
49680,1,-5.0,0,afternoon
49681,1,23.0,1,afternoon
49682,1,8.0,0,afternoon
49683,1,14.0,0,afternoon
49684,1,-7.0,0,afternoon
49685,1,-1.0,0,afternoon
49686,0,11.0,0,afternoon
49687,0,54.0,1,afternoon
49688,0,100.0,1,afternoon
49689,0,10.0,0,afternoon
49690,0,10.0,0,afternoon
49691,0,4.0,0,afternoon
49692,0,1.0,0,afternoon
49693,0,8.0,0,afternoon
49694,1,14.0,0,afternoon
49695,1,21.0,1,afternoon
49696,1,0.0,0,afternoon
49697,1,10.0,0,afternoon
49698,1,1.0,0,afternoon
49699,1,-6.0,0,afternoon
49700,1,11.0,0,afternoon
49701,1,15.0,0,afternoon
49702,1,2.0,0,afternoon
49703,1,0.0,0,afternoon
49704,1,3.0,0,afternoon
49705,1,2.0,0,afternoon
49706,1,-3.0,0,afternoon
49707,1,-1.0,0,afternoon
49708,1,8.0,0,afternoon
49709,1,-2.0,0,afternoon
49710,1,20.0,1,afternoon
49711,1,20.0,1,afternoon
49712,1,-4.0,0,afternoon
49713,1,3.0,0,morning
49714,1,-5.0,0,morning
49715,1,13.0,0,afternoon
49716,1,-5.0,0,morning
49717,1,-8.0,0,morning
49718,1,-8.0,0,morning
49719,1,155.0,1,morning
49720,1,-3.0,0,morning
49721,1,-1.0,0,morning
49722,1,-3.0,0,morning
49723,1,-7.0,0,afternoon
49724,1,0.0,0,afternoon
49725,1,4.0,0,afternoon
49726,1,-5.0,0,afternoon
49727,1,-6.0,0,afternoon
49728,1,1.0,0,afternoon
49729,1,7.0,0,afternoon
49730,1,3.0,0,afternoon
49731,1,25.0,1,afternoon
49732,1,-3.0,0,afternoon
49733,1,-9.0,0,afternoon
49734,1,2.0,0,afternoon
49735,1,-6.0,0,afternoon
49736,0,-11.0,0,night
49737,0,-12.0,0,night
49738,0,-9.0,0,night
49739,0,16.0,1,night
49740,0,0.0,0,night
49741,0,-2.0,0,night
49742,0,-10.0,0,night
49743,0,-8.0,0,night
49744,0,-12.0,0,night
49745,0,-7.0,0,night
49746,0,5.0,0,night
49747,0,6.0,0,night
49748,0,-10.0,0,night
49749,0,-10.0,0,night
49750,0,2.0,0,night
49751,0,-12.0,0,night
49752,0,-11.0,0,night
49753,0,-5.0,0,night
49754,0,0.0,0,night
49755,0,-7.0,0,night
49756,0,1.0,0,night
49757,0,41.0,1,night
49758,0,7.0,0,night
49759,0,0.0,0,night
49760,0,-1.0,0,night
49761,0,-7.0,0,night
49762,0,-7.0,0,night
49763,0,-8.0,0,night
49764,0,6.0,0,night
49765,0,-7.0,0,night
49766,0,12.0,0,night
49767,0,11.0,0,night
49768,0,-5.0,0,night
49769,0,20.0,1,night
49770,0,-2.0,0,night
49771,0,-3.0,0,night
49772,0,-2.0,0,night
49773,0,-3.0,0,night
49774,0,-3.0,0,night
49775,0,-9.0,0,night
49776,0,-9.0,0,night
49777,0,-3.0,0,night
49778,0,-1.0,0,night
49779,0,-8.0,0,night
49780,0,-10.0,0,night
49781,0,-3.0,0,night
49782,0,-8.0,0,night
49783,0,-8.0,0,night
49784,0,-7.0,0,night
49785,0,-5.0,0,night
49786,0,-10.0,0,night
49787,0,3.0,0,night
49788,0,-8.0,0,night
49789,0,13.0,0,night
49790,0,-3.0,0,night
49791,0,-7.0,0,night
49792,0,0.0,0,night
49793,0,-1.0,0,night
49794,0,0.0,0,night
49795,0,-10.0,0,night
49796,0,45.0,1,morning
49797,0,8.0,0,morning
49798,0,10.0,0,morning
49799,0,44.0,1,morning
49800,0,15.0,0,morning
49801,0,60.0,1,morning
49802,0,35.0,1,morning
49803,0,45.0,1,morning
49804,0,31.0,1,morning
49805,0,41.0,1,morning
49806,0,11.0,0,morning
49807,0,63.0,1,morning
49808,0,16.0,1,morning
49809,0,7.0,0,morning
49810,0,-6.0,0,morning
49811,0,5.0,0,morning
49812,0,47.0,1,morning
49813,0,19.0,1,morning
49814,0,22.0,1,morning
49815,0,13.0,0,morning
49816,0,15.0,0,afternoon
49817,0,-3.0,0,afternoon
49818,0,8.0,0,night
49819,0,-1.0,0,night
49820,0,-14.0,0,night
49821,0,5.0,0,night
49822,0,83.0,1,night
49823,0,3.0,0,night
49824,0,-6.0,0,night
49825,0,-6.0,0,night
49826,0,25.0,1,night
49827,0,10.0,0,night
49828,0,-7.0,0,night
49829,0,-6.0,0,night
49830,0,-13.0,0,night
49831,0,2.0,0,night
49832,0,-5.0,0,night
49833,0,-13.0,0,night
49834,0,17.0,1,night
49835,0,-6.0,0,night
49836,0,10.0,0,night
49837,0,23.0,1,night
49838,0,7.0,0,night
49839,0,-8.0,0,night
49840,0,7.0,0,afternoon
49841,0,-6.0,0,afternoon
49842,0,0.0,0,afternoon
49843,0,-9.0,0,afternoon
49844,0,-9.0,0,afternoon
49845,0,-5.0,0,afternoon
49846,0,-6.0,0,afternoon
49847,0,-4.0,0,afternoon
49848,0,21.0,1,afternoon
49849,0,-1.0,0,afternoon
49850,0,1.0,0,afternoon
49851,0,-4.0,0,afternoon
49852,0,-7.0,0,afternoon
49853,0,-8.0,0,afternoon
49854,0,-9.0,0,afternoon
49855,0,1.0,0,afternoon
49856,0,7.0,0,afternoon
49857,0,-6.0,0,afternoon
49858,0,-4.0,0,afternoon
49859,0,-7.0,0,afternoon
49860,0,-6.0,0,afternoon
49861,0,-11.0,0,afternoon
49862,0,-7.0,0,afternoon
49863,0,0.0,0,afternoon
49864,0,-2.0,0,afternoon
49865,0,-5.0,0,afternoon
49866,0,-8.0,0,afternoon
49867,0,-3.0,0,afternoon
49868,0,1.0,0,afternoon
49869,0,-2.0,0,night
49870,0,-6.0,0,night
49871,0,-12.0,0,night
49872,0,4.0,0,night
49873,0,-4.0,0,night
49874,0,4.0,0,night
49875,0,-9.0,0,night
49876,0,-1.0,0,night
49877,0,-2.0,0,night
49878,0,3.0,0,night
49879,0,-6.0,0,night
49880,0,-4.0,0,night
49881,0,-3.0,0,night
49882,0,14.0,0,night
49883,0,34.0,1,night
49884,0,5.0,0,night
49885,0,-11.0,0,night
49886,0,-14.0,0,night
49887,0,-11.0,0,night
49888,0,-8.0,0,night
49889,0,5.0,0,night
49890,0,-2.0,0,night
49891,0,3.0,0,night
49892,0,6.0,0,night
49893,0,-6.0,0,night
49894,0,-5.0,0,night
49895,0,-6.0,0,night
49896,0,-14.0,0,night
49897,0,83.0,1,morning
49898,0,14.0,0,morning
49899,0,3.0,0,morning
49900,0,57.0,1,morning
49901,0,20.0,1,morning
49902,0,2.0,0,morning
49903,0,82.0,1,morning
49904,0,-9.0,0,morning
49905,0,35.0,1,morning
49906,0,6.0,0,morning
49907,0,41.0,1,morning
49908,0,15.0,0,morning
49909,0,6.0,0,morning
49910,0,0.0,0,morning
49911,0,7.0,0,morning
49912,0,-10.0,0,morning
49913,0,49.0,1,morning
49914,0,-2.0,0,morning
49915,0,-4.0,0,morning
49916,0,4.0,0,morning
49917,0,27.0,1,morning
49918,0,-2.0,0,morning
49919,0,29.0,1,morning
49920,0,-2.0,0,morning
49921,0,2.0,0,morning
49922,0,1.0,0,morning
49923,0,4.0,0,morning
49924,0,-11.0,0,morning
49925,0,3.0,0,morning
49926,0,88.0,1,morning
49927,0,-9.0,0,morning
49928,0,6.0,0,morning
49929,0,32.0,1,morning
49930,0,-1.0,0,morning
49931,0,9.0,0,morning
49932,0,1.0,0,morning
49933,0,-8.0,0,morning
49934,0,-1.0,0,morning
49935,0,4.0,0,morning
49936,0,39.0,1,morning
49937,0,1.0,0,morning
49938,0,73.0,1,morning
49939,0,2.0,0,morning
49940,0,-11.0,0,morning
49941,0,9.0,0,morning
49942,0,-2.0,0,morning
49943,0,-9.0,0,morning
49944,0,6.0,0,morning
49945,0,0.0,0,morning
49946,0,58.0,1,morning
49947,0,3.0,0,morning
49948,0,-3.0,0,morning
49949,0,3.0,0,morning
49950,0,-6.0,0,morning
49951,0,7.0,0,morning
49952,0,8.0,0,morning
49953,0,-2.0,0,morning
49954,0,-6.0,0,morning
49955,0,-4.0,0,afternoon
49956,0,38.0,1,afternoon
49957,0,-5.0,0,afternoon
49958,0,8.0,0,afternoon
49959,0,36.0,1,afternoon
49960,0,32.0,1,afternoon
49961,0,24.0,1,afternoon
49962,0,1.0,0,afternoon
49963,0,12.0,0,afternoon
49964,0,73.0,1,afternoon
49965,0,56.0,1,afternoon
49966,0,13.0,0,afternoon
49967,0,-4.0,0,afternoon
49968,0,6.0,0,afternoon
49969,0,13.0,0,afternoon
49970,0,-6.0,0,afternoon
49971,0,52.0,1,afternoon
49972,0,-11.0,0,afternoon
49973,0,3.0,0,afternoon
49974,0,-13.0,0,afternoon
49975,0,-4.0,0,afternoon
49976,0,-2.0,0,afternoon
49977,0,11.0,0,afternoon
49978,0,-1.0,0,afternoon
49979,0,5.0,0,afternoon
49980,0,4.0,0,afternoon
49981,0,29.0,1,night
49982,0,-1.0,0,night
49983,0,-3.0,0,night
49984,0,38.0,1,night
49985,0,10.0,0,night
49986,0,30.0,1,night
49987,0,6.0,0,night
49988,0,13.0,0,night
49989,0,0.0,0,night
49990,0,-5.0,0,night
49991,0,34.0,1,night
49992,0,-2.0,0,night
49993,0,11.0,0,night
49994,0,22.0,1,night
49995,0,18.0,1,night
49996,0,1.0,0,night
49997,0,2.0,0,night
49998,0,52.0,1,night
49999,0,-3.0,0,night
50000,0,7.0,0,night
50001,0,0.0,0,night
50002,0,10.0,0,night
50003,0,0.0,0,night
50004,0,-8.0,0,night
50005,0,22.0,1,night
50006,0,-1.0,0,night
50007,0,-2.0,0,night
50008,0,17.0,1,night
50009,0,-7.0,0,night
50010,0,21.0,1,night
50011,0,25.0,1,morning
50012,0,8.0,0,morning
50013,0,-6.0,0,morning
50014,0,-10.0,0,morning
50015,0,-6.0,0,morning
50016,0,-12.0,0,morning
50017,0,-9.0,0,morning
50018,0,-9.0,0,morning
50019,0,12.0,0,morning
50020,0,1.0,0,morning
50021,0,-8.0,0,morning
50022,0,6.0,0,morning
50023,0,49.0,1,morning
50024,0,10.0,0,morning
50025,0,-7.0,0,morning
50026,0,-6.0,0,morning
50027,0,-4.0,0,morning
50028,0,-7.0,0,morning
50029,0,-7.0,0,morning
50030,0,-7.0,0,morning
50031,0,-8.0,0,morning
50032,0,26.0,1,morning
50033,0,0.0,0,morning
50034,0,-5.0,0,morning
50035,0,-9.0,0,morning
50036,0,-6.0,0,morning
50037,0,-3.0,0,morning
50038,0,-13.0,0,morning
50039,0,-5.0,0,morning
50040,0,39.0,1,night
50041,0,14.0,0,night
50042,0,44.0,1,night
50043,0,79.0,1,night
50044,0,4.0,0,night
50045,0,37.0,1,night
50046,0,17.0,1,night
50047,0,-4.0,0,night
50048,0,13.0,0,night
50049,0,8.0,0,night
50050,0,33.0,1,night
50051,0,35.0,1,night
50052,0,125.0,1,night
50053,0,4.0,0,night
50054,0,7.0,0,night
50055,0,14.0,0,night
50056,0,52.0,1,night
50057,0,39.0,1,night
50058,0,14.0,0,night
50059,0,5.0,0,night
50060,0,38.0,1,night
50061,0,24.0,1,night
50062,0,3.0,0,night
50063,0,11.0,0,night
50064,0,5.0,0,night
50065,0,0.0,0,night
50066,0,33.0,1,night
50067,0,0.0,0,night
50068,0,6.0,0,night
50069,0,30.0,1,afternoon
50070,0,5.0,0,afternoon
50071,0,-3.0,0,afternoon
50072,0,15.0,0,afternoon
50073,0,43.0,1,afternoon
50074,0,-13.0,0,afternoon
50075,0,11.0,0,afternoon
50076,0,-1.0,0,afternoon
50077,0,33.0,1,afternoon
50078,0,0.0,0,afternoon
50079,0,5.0,0,afternoon
50080,0,8.0,0,afternoon
50081,0,159.0,1,morning
50082,0,155.0,1,morning
50083,0,38.0,1,afternoon
50084,0,59.0,1,afternoon
50085,0,121.0,1,afternoon
50086,0,21.0,1,afternoon
50087,0,21.0,1,afternoon
50088,0,23.0,1,afternoon
50089,0,12.0,0,afternoon
50090,0,24.0,1,afternoon
50091,0,29.0,1,afternoon
50092,0,38.0,1,afternoon
50093,0,-7.0,0,afternoon
50094,0,27.0,1,afternoon
50095,0,21.0,1,afternoon
50096,0,-1.0,0,afternoon
50097,0,2.0,0,afternoon
50098,0,11.0,0,afternoon
50099,0,5.0,0,afternoon
50100,0,6.0,0,afternoon
50101,0,15.0,0,afternoon
50102,0,59.0,1,afternoon
50103,0,38.0,1,afternoon
50104,0,15.0,0,afternoon
50105,0,3.0,0,afternoon
50106,0,-3.0,0,afternoon
50107,0,53.0,1,afternoon
50108,0,2.0,0,afternoon
50109,0,-3.0,0,afternoon
50110,0,2.0,0,afternoon
50111,0,10.0,0,afternoon
50112,0,13.0,0,afternoon
50113,0,2.0,0,afternoon
50114,0,-5.0,0,night
50115,0,-4.0,0,night
50116,0,-1.0,0,night
50117,0,-1.0,0,morning
50118,0,-7.0,0,morning
50119,0,7.0,0,morning
50120,0,2.0,0,morning
50121,0,-7.0,0,morning
50122,0,-14.0,0,morning
50123,0,5.0,0,morning
50124,0,11.0,0,morning
50125,0,-7.0,0,morning
50126,0,6.0,0,morning
50127,0,6.0,0,morning
50128,0,-7.0,0,morning
50129,0,19.0,1,morning
50130,0,-10.0,0,morning
50131,0,-4.0,0,morning
50132,0,1.0,0,morning
50133,0,-9.0,0,morning
50134,0,-2.0,0,morning
50135,0,-14.0,0,morning
50136,0,-11.0,0,afternoon
50137,0,14.0,0,afternoon
50138,0,-12.0,0,afternoon
50139,0,2.0,0,afternoon
50140,0,-11.0,0,afternoon
50141,0,3.0,0,afternoon
50142,0,-2.0,0,afternoon
50143,0,-4.0,0,afternoon
50144,0,4.0,0,afternoon
50145,0,-1.0,0,afternoon
50146,0,1.0,0,afternoon
50147,0,0.0,0,afternoon
50148,0,28.0,1,afternoon
50149,0,67.0,1,afternoon
50150,0,4.0,0,afternoon
50151,0,6.0,0,afternoon
50152,0,-3.0,0,afternoon
50153,0,70.0,1,afternoon
50154,0,1.0,0,afternoon
50155,0,0.0,0,afternoon
50156,0,5.0,0,afternoon
50157,0,-10.0,0,morning
50158,0,-2.0,0,morning
50159,0,-1.0,0,morning
50160,0,-9.0,0,morning
50161,0,-6.0,0,morning
50162,0,-5.0,0,morning
50163,0,-7.0,0,morning
50164,0,7.0,0,morning
50165,0,-8.0,0,morning
50166,0,-5.0,0,morning
50167,0,-4.0,0,morning
50168,0,-5.0,0,morning
50169,0,1.0,0,morning
50170,0,-7.0,0,morning
50171,0,-6.0,0,morning
50172,0,-2.0,0,morning
50173,0,-7.0,0,morning
50174,0,-4.0,0,morning
50175,0,-8.0,0,morning
50176,0,-4.0,0,morning
50177,0,14.0,0,morning
50178,0,3.0,0,morning
50179,0,0.0,0,morning
50180,0,2.0,0,morning
50181,0,-1.0,0,morning
50182,0,-2.0,0,morning
50183,0,-7.0,0,morning
50184,0,-8.0,0,morning
50185,0,-3.0,0,morning
50186,0,-8.0,0,morning
50187,0,-7.0,0,morning
50188,0,1.0,0,afternoon
50189,0,4.0,0,afternoon
50190,0,6.0,0,afternoon
50191,0,-1.0,0,afternoon
50192,0,3.0,0,afternoon
50193,0,4.0,0,afternoon
50194,0,-2.0,0,afternoon
50195,0,5.0,0,afternoon
50196,0,3.0,0,afternoon
50197,0,-13.0,0,afternoon
50198,0,-5.0,0,afternoon
50199,0,8.0,0,afternoon
50200,0,-10.0,0,afternoon
50201,0,3.0,0,afternoon
50202,0,-13.0,0,afternoon
50203,0,5.0,0,afternoon
50204,0,-6.0,0,afternoon
50205,0,2.0,0,afternoon
50206,0,9.0,0,afternoon
50207,0,-4.0,0,afternoon
50208,0,-8.0,0,afternoon
50209,0,11.0,0,afternoon
50210,0,-4.0,0,afternoon
50211,0,2.0,0,afternoon
50212,0,12.0,0,afternoon
50213,0,6.0,0,afternoon
50214,0,1.0,0,afternoon
50215,0,-3.0,0,afternoon
50216,0,-8.0,0,afternoon
50217,0,-5.0,0,afternoon
50218,0,-3.0,0,afternoon
50219,0,-3.0,0,night
50220,0,14.0,0,night
50221,0,-11.0,0,night
50222,0,2.0,0,night
50223,0,26.0,1,night
50224,0,-12.0,0,night
50225,0,-1.0,0,night
50226,0,-3.0,0,night
50227,0,-9.0,0,night
50228,0,-10.0,0,night
50229,0,-3.0,0,night
50230,0,-6.0,0,night
50231,0,-9.0,0,night
50232,0,-6.0,0,night
50233,0,-6.0,0,night
50234,0,-14.0,0,night
50235,0,0.0,0,night
50236,0,-10.0,0,night
50237,0,-5.0,0,night
50238,0,-5.0,0,night
50239,0,-10.0,0,night
50240,0,3.0,0,night
50241,0,-3.0,0,night
50242,0,-3.0,0,night
50243,0,-10.0,0,night
50244,0,-8.0,0,night
50245,0,-7.0,0,night
50246,0,-3.0,0,night
50247,0,2.0,0,night
50248,0,-2.0,0,night
50249,0,-1.0,0,night
50250,0,16.0,1,night
50251,0,16.0,1,night
50252,0,-3.0,0,night
50253,0,36.0,1,night
50254,0,16.0,1,night
50255,0,0.0,0,night
50256,0,-5.0,0,night
50257,0,12.0,0,night
50258,0,0.0,0,night
50259,0,-14.0,0,night
50260,0,1.0,0,night
50261,0,21.0,1,night
50262,0,-2.0,0,night
50263,0,-1.0,0,night
50264,0,0.0,0,night
50265,0,-7.0,0,night
50266,0,-6.0,0,night
50267,0,-1.0,0,night
50268,0,-4.0,0,night
50269,0,1.0,0,night
50270,0,0.0,0,night
50271,0,6.0,0,night
50272,0,-1.0,0,night
50273,0,-14.0,0,night
50274,0,-7.0,0,night
50275,0,4.0,0,night
50276,0,3.0,0,night
50277,0,7.0,0,night
50278,0,-8.0,0,night
50279,0,4.0,0,night
50280,0,47.0,1,night
50281,0,19.0,1,night
50282,0,27.0,1,night
50283,0,-4.0,0,night
50284,0,4.0,0,night
50285,0,27.0,1,night
50286,0,-4.0,0,night
50287,0,8.0,0,night
50288,0,14.0,0,night
50289,0,11.0,0,night
50290,0,-7.0,0,night
50291,0,-3.0,0,night
50292,0,0.0,0,night
50293,0,0.0,0,night
50294,0,2.0,0,night
50295,0,-13.0,0,night
50296,0,-5.0,0,night
50297,0,-3.0,0,night
50298,0,-9.0,0,night
50299,0,-8.0,0,night
50300,0,3.0,0,night
50301,0,33.0,1,night
50302,0,-1.0,0,night
50303,0,5.0,0,night
50304,0,25.0,1,night
50305,0,-7.0,0,night
50306,0,2.0,0,night
50307,0,-9.0,0,night
50308,0,-5.0,0,night
50309,0,-6.0,0,night
50310,0,-5.0,0,night
50311,0,-2.0,0,night
50312,0,-6.0,0,night
50313,0,-8.0,0,night
50314,0,20.0,1,night
50315,0,26.0,1,night
50316,0,18.0,1,night
50317,0,-5.0,0,night
50318,0,-8.0,0,night
50319,0,-9.0,0,night
50320,0,-5.0,0,night
50321,0,6.0,0,night
50322,0,-7.0,0,night
50323,0,9.0,0,night
50324,0,-6.0,0,night
50325,0,-7.0,0,night
50326,0,-6.0,0,night
50327,0,-4.0,0,night
50328,0,-3.0,0,night
50329,0,-3.0,0,night
50330,0,0.0,0,night
50331,0,-2.0,0,night
50332,0,0.0,0,night
50333,0,-7.0,0,night
50334,0,3.0,0,night
50335,0,-13.0,0,night
50336,0,-1.0,0,night
50337,0,-4.0,0,night
50338,0,-8.0,0,night
50339,0,-4.0,0,night
50340,0,-7.0,0,night
50341,0,6.0,0,morning
50342,0,-3.0,0,morning
50343,0,-14.0,0,morning
50344,0,4.0,0,morning
50345,0,4.0,0,morning
50346,0,-6.0,0,morning
50347,0,-14.0,0,morning
50348,0,-12.0,0,morning
50349,0,-11.0,0,morning
50350,0,-8.0,0,morning
50351,0,-10.0,0,morning
50352,0,-10.0,0,morning
50353,0,-11.0,0,morning
50354,0,4.0,0,morning
50355,0,-9.0,0,morning
50356,0,-10.0,0,morning
50357,0,-6.0,0,morning
50358,0,-10.0,0,morning
50359,0,-5.0,0,morning
50360,0,-7.0,0,morning
50361,0,35.0,1,afternoon
50362,0,48.0,1,afternoon
50363,0,24.0,1,afternoon
50364,0,71.0,1,afternoon
50365,0,66.0,1,afternoon
50366,0,37.0,1,afternoon
50367,0,24.0,1,afternoon
50368,0,34.0,1,afternoon
50369,0,57.0,1,afternoon
50370,0,28.0,1,afternoon
50371,0,21.0,1,afternoon
50372,0,19.0,1,afternoon
50373,0,13.0,0,afternoon
50374,0,40.0,1,afternoon
50375,0,63.0,1,afternoon
50376,0,27.0,1,afternoon
50377,0,20.0,1,afternoon
50378,0,46.0,1,afternoon
50379,0,11.0,0,afternoon
50380,0,-6.0,0,afternoon
50381,0,15.0,0,afternoon
50382,0,-2.0,0,afternoon
50383,0,-4.0,0,afternoon
50384,0,26.0,1,afternoon
50385,0,-2.0,0,afternoon
50386,0,30.0,1,afternoon
50387,0,8.0,0,afternoon
50388,0,39.0,1,afternoon
50389,0,-4.0,0,afternoon
50390,0,7.0,0,afternoon
50391,0,34.0,1,afternoon
50392,0,151.0,1,afternoon
50393,0,-4.0,0,afternoon
50394,0,0.0,0,afternoon
50395,0,-9.0,0,afternoon
50396,0,-4.0,0,afternoon
50397,0,-9.0,0,afternoon
50398,0,-3.0,0,afternoon
50399,0,5.0,0,afternoon
50400,0,-4.0,0,afternoon
50401,0,3.0,0,afternoon
50402,0,13.0,0,afternoon
50403,0,12.0,0,afternoon
50404,0,-1.0,0,afternoon
50405,0,12.0,0,afternoon
50406,0,-1.0,0,afternoon
50407,0,28.0,1,afternoon
50408,0,4.0,0,afternoon
50409,0,2.0,0,afternoon
50410,0,11.0,0,afternoon
50411,0,-1.0,0,afternoon
50412,0,16.0,1,afternoon
50413,0,4.0,0,afternoon
50414,0,-11.0,0,afternoon
50415,0,-11.0,0,afternoon
50416,0,7.0,0,afternoon
50417,0,0.0,0,afternoon
50418,0,10.0,0,afternoon
50419,0,7.0,0,afternoon
50420,0,2.0,0,afternoon
50421,0,11.0,0,afternoon
50422,0,-7.0,0,afternoon
50423,0,7.0,0,afternoon
50424,0,-9.0,0,afternoon
50425,0,1.0,0,afternoon
50426,0,0.0,0,afternoon
50427,0,4.0,0,afternoon
50428,0,-12.0,0,afternoon
50429,0,1.0,0,afternoon
50430,0,6.0,0,afternoon
50431,0,4.0,0,afternoon
50432,0,-4.0,0,afternoon
50433,0,0.0,0,afternoon
50434,0,-7.0,0,afternoon
50435,0,-1.0,0,afternoon
50436,0,12.0,0,afternoon
50437,0,-4.0,0,afternoon
50438,0,-5.0,0,afternoon
50439,0,43.0,1,morning
50440,0,5.0,0,morning
50441,0,1.0,0,morning
50442,0,-2.0,0,morning
50443,0,1.0,0,morning
50444,0,-1.0,0,morning
50445,0,-11.0,0,morning
50446,0,-4.0,0,morning
50447,0,-8.0,0,morning
50448,0,-9.0,0,morning
50449,0,-12.0,0,morning
50450,0,-6.0,0,morning
50451,0,-6.0,0,morning
50452,0,7.0,0,morning
50453,0,-4.0,0,morning
50454,0,0.0,0,afternoon
50455,0,-8.0,0,afternoon
50456,0,64.0,1,afternoon
50457,0,13.0,0,afternoon
50458,0,28.0,1,afternoon
50459,0,23.0,1,afternoon
50460,0,31.0,1,afternoon
50461,0,15.0,0,afternoon
50462,0,17.0,1,afternoon
50463,0,78.0,1,afternoon
50464,0,10.0,0,afternoon
50465,0,10.0,0,afternoon
50466,0,73.0,1,afternoon
50467,0,21.0,1,afternoon
50468,0,16.0,1,afternoon
50469,0,25.0,1,afternoon
50470,0,13.0,0,afternoon
50471,0,30.0,1,afternoon
50472,0,2.0,0,morning
50473,0,2.0,0,morning
50474,0,-10.0,0,morning
50475,0,0.0,0,morning
50476,0,9.0,0,morning
50477,0,114.0,1,morning
50478,0,8.0,0,morning
50479,0,-2.0,0,morning
50480,0,-8.0,0,morning
50481,0,-9.0,0,morning
50482,0,-5.0,0,morning
50483,0,0.0,0,morning
50484,0,-10.0,0,morning
50485,0,-5.0,0,morning
50486,0,-1.0,0,morning
50487,0,-7.0,0,morning
50488,0,31.0,1,morning
50489,0,-1.0,0,morning
50490,0,-5.0,0,morning
50491,0,-11.0,0,morning
50492,0,-14.0,0,morning
50493,0,-7.0,0,morning
50494,0,-12.0,0,morning
50495,0,1.0,0,morning
50496,0,6.0,0,morning
50497,0,3.0,0,morning
50498,0,-10.0,0,morning
50499,0,-9.0,0,morning
50500,0,-2.0,0,morning
50501,0,-2.0,0,morning
50502,0,11.0,0,morning
50503,0,1.0,0,night
50504,0,-8.0,0,night
50505,0,-10.0,0,night
50506,0,-13.0,0,night
50507,0,-12.0,0,night
50508,0,-4.0,0,night
